network_ttl_avg,network_ttl_max,network_ttl_min,network_ttl_std_deviation,network_header-length_avg,network_header-length_max,network_header-length_min,network_header-length_std_deviation,network_fragmented-packets,network_fragmentation-score,network_ip-length_avg,network_ip-length_max,network_ip-length_min,network_ip-length_std_deviation,network_packet-size_avg,network_packet-size_max,network_packet-size_min,network_packet-size_std_deviation,network_ip-flags_avg,network_ip-flags_max,network_ip-flags_min,network_ip-flags_std_deviation,network_tcp-flags_avg,network_tcp-flags_max,network_tcp-flags_min,network_tcp-flags_std_deviation,network_tcp-flags-ack_count,network_tcp-flags-fin_count,network_tcp-flags-psh_count,network_tcp-flags-rst_count,network_tcp-flags-syn_count,network_tcp-flags-urg_count,network_window-size_avg,network_window-size_max,network_window-size_min,network_window-size_std_deviation,network_mss_avg,network_mss_max,network_mss_min,network_mss_std_deviation,network_payload-length_avg,network_payload-length_max,network_payload-length_min,network_payload-length_std_deviation,network_time-delta_avg,network_time-delta_max,network_time-delta_min,network_time-delta_std_deviation,network_ips_src_count,network_ips_dst_count,network_ips_all_count,network_macs_src_count,network_macs_dst_count,network_macs_all_count,network_ports_src_count,network_ports_dst_count,network_ports_all_count,network_protocols_src_count,network_protocols_dst_count,network_protocols_all_count,network_packets_all_count,network_packets_src_count,network_packets_dst_count,network_interval-packets,log_messages_count,log_data-ranges_avg,log_data-ranges_max,log_data-ranges_min,log_data-ranges_std_deviation,log_data-types_count,timeDurationInSeconds,label,label2
64.0,64,64,0.0,20.0,20,20,0.0,0,0.0,50.0,60,40,10.25978352085154,50.0,60,40,10.25978352085154,64.0,64,64,0.0,11.0,20,2,9.233805168766386,10,0,0,10,10,0,32747.5,65495,0,33598.22608490859,32747.5,65495.0,0.0,33598.22608490859,0.0,0,0,0.0,0.0005215138,0.001170471,0.0,0.0005752765545901517,1,1,1,0,0,0,11,11,11,1,1,1,20,20,20,1917.48377068666,20,0.0,0.0,0.0,0.0,0.0,10.0,benign
64.0,64,64,0.0,20.0,20,20,0.0,0,0.0,50.0,60,40,10.25978352085154,50.0,60,40,10.25978352085154,64.0,64,64,0.0,11.0,20,2,9.233805168766386,10,0,0,10,10,0,32747.5,65495,0,33598.22608490859,32747.5,65495.0,0.0,33598.22608490859,0.0,0,0,0.0,0.00051544,0.001148118,0.0,0.0005682436791908167,1,1,1,0,0,0,11,11,11,1,1,1,20,20,20,1940.1008372265137,20,0.0,0.0,0.0,0.0,0.0,10.0,benign
64.0,64.0,64.0,0.0,20.0,20.0,20.0,0.0,0,0.0,50.0,60.0,40.0,10.25978352085154,50.0,60.0,40.0,10.25978352085154,58.18181818181818,64.0,0.0,18.83167636276799,10.0,20.0,0.0,9.360504666899516,10,0,0,10,10,0,29770.454545454544,65495.0,0.0,33379.342803207284,29770.454545454544,65495.0,0.0,33379.342803207284,0.0,0.0,0.0,0.0,0.34019047772727273,6.11377655,0.0,1.3216306162477163,1,1,1,0,0,0,11,11,11,2,2,2,22,20,20,2.939529586389666,22,0.0,0.0,0.0,0.0,0.0,10.0,benign
64.0,64,64,0.0,20.0,20,20,0.0,0,0.0,50.0,60,40,10.25978352085154,50.0,60,40,10.25978352085154,64.0,64,64,0.0,11.0,20,2,9.233805168766386,10,0,0,10,10,0,32747.5,65495,0,33598.22608490859,32747.5,65495.0,0.0,33598.22608490859,0.0,0,0,0.0,0.00053360955,0.001199354,0.0,0.0005880413756628172,1,1,1,0,0,0,11,11,11,1,1,1,20,20,20,1874.004870093604,20,0.0,0.0,0.0,0.0,0.0,10.0,benign
63.86363636363637,64.0,61.0,0.6396021490668314,20.0,20.0,20.0,0.0,0,0.0,50.0,60.0,40.0,10.23532631438318,50.0,60.0,40.0,10.23532631438318,58.666666666666664,64.0,0.0,18.069110482344957,10.083333333333334,20.0,0.0,9.333980308839156,11,0,0,11,11,0,29966.25,65495.0,0.0,33278.33902660356,27350.416666666668,65495.0,0.0,32932.73437322053,0.0,0.0,0.0,0.0,0.16489145420833332,2.25201216,0.0,0.5630570486922124,3,3,3,0,0,0,13,13,13,2,2,2,24,20,20,6.064595405445233,24,0.0,0.0,0.0,0.0,0.0,10.0,benign
64.0,64.0,64.0,0.0,20.0,20.0,20.0,0.0,0,0.0,50.0,60.0,40.0,10.25978352085154,50.0,60.0,40.0,10.25978352085154,58.18181818181818,64.0,0.0,18.83167636276799,10.0,20.0,0.0,9.360504666899516,10,0,0,10,10,0,29770.454545454544,65495.0,0.0,33379.342803207284,29770.454545454544,65495.0,0.0,33379.342803207284,0.0,0.0,0.0,0.0,0.35652729277272727,6.300195668,0.0,1.3670349850527472,1,1,1,0,0,0,11,11,11,2,2,2,22,20,20,2.8048344170927964,22,0.0,0.0,0.0,0.0,0.0,10.0,benign
63.464285714285715,64,62,0.8937009000226521,20.0,20,20,0.0,0,0.0,138.69642857142858,2042,40,333.2523979122817,138.69642857142858,2042,40,333.2523979122817,64.0,64,64,0.0,16.607142857142858,24,2,8.456688738246454,43,2,21,12,12,0,52349.107142857145,71680,0,27729.004153956375,11747.67857142857,65495.0,0.0,25288.07413789939,87.55357142857143,1990,0,332.95601236324177,0.11861226707142858,5.601794841,0.0,0.7578768607910551,3,3,3,0,0,0,13,13,13,2,2,2,56,21,21,8.430831410309562,56,0.0,0.0,0.0,0.0,0.0,10.0,benign
61.0,64.0,1.0,13.74772708486752,20.19047619047619,24.0,20.0,0.8728715609439693,0,0.0,49.333333333333336,60.0,36.0,10.456258094238748,49.333333333333336,60.0,36.0,10.456258094238748,55.65217391304348,64.0,0.0,22.03841418080582,9.565217391304348,20.0,0.0,9.379988791215059,10,0,0,10,10,0,28476.08695652174,65495.0,0.0,33197.43767345613,28476.08695652174,65495.0,0.0,33197.43767345613,0.0,0.0,0.0,0.0,0.2947449100434783,4.8506527,0.0,1.0388490522864882,2,2,3,0,0,0,11,11,11,3,3,3,23,20,20,3.3927641962041934,23,0.0,0.0,0.0,0.0,0.0,10.0,benign
64.0,64,64,0.0,20.0,20,20,0.0,0,0.0,50.0,60,40,10.25978352085154,50.0,60,40,10.25978352085154,64.0,64,64,0.0,11.0,20,2,9.233805168766386,10,0,0,10,10,0,32747.5,65495,0,33598.22608490859,32747.5,65495.0,0.0,33598.22608490859,0.0,0,0,0.0,0.0005263680499999998,0.00118994,0.0,0.0005806523147482244,1,1,1,0,0,0,11,11,11,1,1,1,20,20,20,1899.8093081191257,20,0.0,0.0,0.0,0.0,0.0,10.0,benign
62.541666666666664,64.0,45.0,4.960532638535001,20.0,20.0,20.0,0.0,0,0.0,54.333333333333336,76.0,40.0,13.598806426737756,54.333333333333336,76.0,40.0,13.598806426737756,61.44,64.0,0.0,12.8,8.8,20.0,0.0,9.363047936792093,10,0,0,10,10,0,26198.0,65495.0,0.0,32747.5,26198.0,65495.0,0.0,32747.5,0.0,0.0,0.0,0.0,0.30485362443999997,3.739178362,0.0,0.9083860376473026,4,4,4,0,0,0,14,14,14,3,3,3,25,20,20,3.280262829958088,25,0.0,0.0,0.0,0.0,0.0,10.0,benign
64.0,64,64,0.0,20.0,20,20,0.0,0,0.0,50.0,60,40,10.25978352085154,50.0,60,40,10.25978352085154,64.0,64,64,0.0,11.0,20,2,9.233805168766386,10,0,0,10,10,0,32747.5,65495,0,33598.22608490859,32747.5,65495.0,0.0,33598.22608490859,0.0,0,0,0.0,0.0005140890999999999,0.00114346,0.0,0.0005670372555208528,1,1,1,0,0,0,11,11,11,1,1,1,20,20,20,1945.1393590873256,20,0.0,0.0,0.0,0.0,0.0,10.0,benign
64.0,64,64,0.0,20.0,20,20,0.0,0,0.0,50.0,60,40,10.25978352085154,50.0,60,40,10.25978352085154,64.0,64,64,0.0,11.0,20,2,9.233805168766386,10,0,0,10,10,0,32747.5,65495,0,33598.22608490859,32747.5,65495.0,0.0,33598.22608490859,0.0,0,0,0.0,0.00052749045,0.001205171,0.0,0.0005818061528721053,1,1,1,0,0,0,11,11,11,1,1,1,20,20,20,1895.7734638070917,20,0.0,0.0,0.0,0.0,0.0,10.0,benign
63.527272727272724,64.0,62.0,0.8575275711914664,20.0,20.0,20.0,0.0,0,0.0,139.70909090909092,2042.0,40.0,336.4774315654201,139.70909090909092,2042.0,40.0,336.4774315654201,61.75438596491228,64.0,0.0,11.880777845137656,16.035087719298247,24.0,0.0,8.930215387501464,42,2,21,12,12,0,50038.42105263158,71680.0,0.0,28925.61087510721,11541.578947368422,65495.0,0.0,25109.52967496843,85.47368421052632,1990.0,0.0,330.52734408513004,0.15230717710526315,4.695248773,0.0,0.6842767757909952,3,3,3,0,0,0,13,13,13,3,3,3,57,22,22,6.565678833274636,57,0.0,0.0,0.0,0.0,0.0,10.0,benign
64.0,64,64,0.0,20.0,20,20,0.0,0,0.0,50.0,60,40,10.25978352085154,50.0,60,40,10.25978352085154,64.0,64,64,0.0,11.0,20,2,9.233805168766386,10,0,0,10,10,0,32747.5,65495,0,33598.22608490859,32747.5,65495.0,0.0,33598.22608490859,0.0,0,0,0.0,0.0005225080500000001,0.001190457,0.0,0.0005729681476561993,1,1,1,0,0,0,11,11,11,1,1,1,20,20,20,1913.85275261801,20,0.0,0.0,0.0,0.0,0.0,10.0,benign
63.86363636363637,64.0,61.0,0.6396021490668314,20.0,20.0,20.0,0.0,0,0.0,50.0,60.0,40.0,10.23532631438318,50.0,60.0,40.0,10.23532631438318,58.666666666666664,64.0,0.0,18.069110482344957,10.083333333333334,20.0,0.0,9.333980308839156,11,0,0,11,11,0,29966.25,65495.0,0.0,33278.33902660356,27350.416666666668,65495.0,0.0,32932.73437322053,0.0,0.0,0.0,0.0,0.11884127124999999,1.992216567,0.0,0.4349724976712401,3,3,3,0,0,0,13,13,13,2,2,2,24,20,20,8.414585227026702,24,0.0,0.0,0.0,0.0,0.0,10.0,benign
64.0,64.0,64.0,0.0,20.0,20.0,20.0,0.0,0,0.0,50.0,60.0,40.0,10.25978352085154,50.0,60.0,40.0,10.25978352085154,58.18181818181818,64.0,0.0,18.83167636276799,10.0,20.0,0.0,9.360504666899516,10,0,0,10,10,0,29770.454545454544,65495.0,0.0,33379.342803207284,29770.454545454544,65495.0,0.0,33379.342803207284,0.0,0.0,0.0,0.0,0.3026584109545455,4.843975444,0.0,1.0845861871460796,1,1,1,0,0,0,11,11,11,2,2,2,22,20,20,3.304054933254463,22,0.0,0.0,0.0,0.0,0.0,10.0,benign
64.0,64,64,0.0,20.0,20,20,0.0,0,0.0,50.0,60,40,10.25978352085154,50.0,60,40,10.25978352085154,64.0,64,64,0.0,11.0,20,2,9.233805168766386,10,0,0,10,10,0,32747.5,65495,0,33598.22608490859,32747.5,65495.0,0.0,33598.22608490859,0.0,0,0,0.0,0.0005250495,0.001188111,0.0,0.000578947899277692,1,1,1,0,0,0,11,11,11,1,1,1,20,20,20,1904.5539788852311,20,0.0,0.0,0.0,0.0,0.0,10.0,benign
64.0,64.0,64.0,0.0,20.0,20.0,20.0,0.0,0,0.0,50.0,60.0,40.0,10.25978352085154,50.0,60.0,40.0,10.25978352085154,60.95238095238095,64.0,0.0,13.965944975103515,10.476190476190476,20.0,0.0,9.314607064278384,10,0,0,10,10,0,31188.095238095237,65495.0,0.0,33518.13484802631,31188.095238095237,65495.0,0.0,33518.13484802631,0.0,0.0,0.0,0.0,0.006795989047619047,0.13025844,0.0,0.028298028096367802,1,1,1,0,0,0,11,11,11,2,2,2,21,20,20,147.14569665866458,21,0.0,0.0,0.0,0.0,0.0,10.0,benign
61.0,64,1,13.74772708486752,20.19047619047619,24,20,0.8728715609439693,0,0.0,49.333333333333336,60,36,10.456258094238748,49.333333333333336,60,36,10.456258094238748,60.95238095238095,64,0,13.965944975103515,10.476190476190476,20.0,0.0,9.314607064278384,10,0,0,10,10,0,31188.095238095237,65495.0,0.0,33518.13484802631,31188.095238095237,65495.0,0.0,33518.13484802631,0.0,0.0,0.0,0.0,0.13179838000000002,2.757308994,0.0,0.6015803184754424,2,2,3,0,0,0,11,11,11,2,2,2,21,20,20,7.5873466213541185,21,0.0,0.0,0.0,0.0,0.0,10.0,benign
63.490196078431374,64.0,62.0,0.880285158789079,20.0,20.0,20.0,0.0,0,0.0,146.54901960784315,2040.0,40.0,349.1362664476717,146.54901960784315,2040.0,40.0,349.1362664476717,61.58490566037736,64.0,0.0,12.312335843910226,15.283018867924529,24.0,0.0,8.89982142969208,38,2,16,12,12,0,49441.16981132075,74752.0,0.0,30122.861372370833,12412.641509433963,65495.0,0.0,25845.066848206134,91.88679245283019,1988.0,0.0,342.52280442764,0.152884367509434,3.17814868,0.0,0.5785389450576649,3,3,3,0,0,0,13,13,13,3,3,3,53,20,20,6.540891156469391,53,0.0,0.0,0.0,0.0,0.0,10.0,benign
64.0,64,64,0.0,20.0,20,20,0.0,0,0.0,50.0,60,40,10.25978352085154,50.0,60,40,10.25978352085154,64.0,64,64,0.0,11.0,20,2,9.233805168766386,10,0,0,10,10,0,32747.5,65495,0,33598.22608490859,32747.5,65495.0,0.0,33598.22608490859,0.0,0,0,0.0,0.0005286207499999999,0.001237698,0.0,0.000582950854966972,1,1,1,0,0,0,11,11,11,1,1,1,20,20,20,1891.712069276565,20,0.0,0.0,0.0,0.0,0.0,10.0,benign
54.5,64,45,13.435028842544403,20.0,20,20,0.0,0,0.0,76.0,76,76,0.0,76.0,76,76,0.0,64.0,64,64,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253364135,0.050672827,0.0,0.03583109959359278,2,2,2,0,0,0,2,2,2,1,1,1,2,1,1,39.4689301156975,2,0.0,0.0,0.0,0.0,0.0,10.0,benign
,,,,,,,,0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5786870585,1.157374117,0.0,0.8183870865004927,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1.7280493080475776,2,0.0,0.0,0.0,0.0,0.0,10.0,benign
64.0,64,64,0.0,20.0,20,20,0.0,0,0.0,50.0,60,40,10.25978352085154,50.0,60,40,10.25978352085154,64.0,64,64,0.0,11.0,20,2,9.233805168766386,10,0,0,10,10,0,32747.5,65495,0,33598.22608490859,32747.5,65495.0,0.0,33598.22608490859,0.0,0,0,0.0,0.0005192136,0.001180366,0.0,0.0005708568154748107,1,1,1,0,0,0,11,11,11,1,1,1,20,20,20,1925.93626595647,20,0.0,0.0,0.0,0.0,0.0,10.0,benign
63.25,64.0,62.0,0.9837387536759294,20.0,20.0,20.0,0.0,0,0.0,203.96875,2042.0,40.0,433.0233908883579,203.96875,2042.0,40.0,433.0233908883579,56.888888888888886,64.0,0.0,20.39856826597365,17.27777777777778,24.0,0.0,8.630878489010462,29,2,18,2,2,0,55484.22222222222,71680.0,0.0,25357.454905086433,81.11111111111111,1460.0,0.0,339.1735988527559,135.30555555555554,1990.0,0.0,410.3072590454583,0.11115623880555556,1.611577595,0.0,0.36516610543133676,2,2,2,0,0,0,2,2,2,3,3,3,36,20,20,8.996346705549662,36,0.0,0.0,0.0,0.0,0.0,10.0,benign
64.0,64,64,0.0,20.0,20,20,0.0,0,0.0,50.0,60,40,10.25978352085154,50.0,60,40,10.25978352085154,64.0,64,64,0.0,11.0,20,2,9.233805168766386,10,0,0,10,10,0,32747.5,65495,0,33598.22608490859,32747.5,65495.0,0.0,33598.22608490859,0.0,0,0,0.0,0.0005237721500000001,0.001200171,0.0,0.0005778044553404656,1,1,1,0,0,0,11,11,11,1,1,1,20,20,20,1909.2354962787629,20,0.0,0.0,0.0,0.0,0.0,10.0,benign
64.0,64.0,64.0,0.0,20.0,20.0,20.0,0.0,0,0.0,50.0,60.0,40.0,10.25978352085154,50.0,60.0,40.0,10.25978352085154,53.333333333333336,64.0,0.0,24.364383604060194,9.166666666666666,20.0,0.0,9.379286459680909,10,0,0,10,10,0,27289.583333333332,65495.0,0.0,32983.94711386351,27289.583333333332,65495.0,0.0,32983.94711386351,0.0,0.0,0.0,0.0,0.20017507779166666,3.11165994,0.0,0.7086308927445913,1,1,1,0,0,0,11,11,11,2,2,2,24,20,20,4.9956269100538195,24,0.0,0.0,0.0,0.0,0.0,10.0,benign
1.0,1,1,,24.0,24,24,,0,0.0,36.0,36,36,,36.0,36,36,,0.0,0,0,,0.0,0.0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1,1,2,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,10.0,benign
64.0,64.0,64.0,0.0,20.0,20.0,20.0,0.0,0,0.0,50.0,60.0,40.0,10.25978352085154,50.0,60.0,40.0,10.25978352085154,58.18181818181818,64.0,0.0,18.83167636276799,10.0,20.0,0.0,9.360504666899516,10,0,0,10,10,0,29770.454545454544,65495.0,0.0,33379.342803207284,29770.454545454544,65495.0,0.0,33379.342803207284,0.0,0.0,0.0,0.0,0.1908850422727273,2.762196953,0.0,0.6496803898750825,1,1,1,0,0,0,11,11,11,2,2,2,22,20,20,5.23875507569097,22,0.0,0.0,0.0,0.0,0.0,10.0,benign
62.63414634146341,64,42,3.447869614421169,20.0,20,20,0.0,0,0.0,173.1951219512195,2042,40,384.42933157553125,173.1951219512195,2042,40,384.42933157553125,64.0,64,64,0.0,18.48780487804878,24.0,0.0,7.868042803707642,35,2,23,2,2,0,59023.41463414634,71680.0,0.0,22527.310670578954,71.21951219512195,1460.0,0.0,318.40379333443263,119.63414634146342,1990.0,0.0,384.8605433204059,0.15387493765853658,4.984716128,0.0,0.7895134545918691,3,4,4,0,0,0,5,4,5,3,3,3,41,23,21,6.498784093572927,41,0.0,0.0,0.0,0.0,0.0,10.0,benign
54.0,64,43,11.575836902790225,20.0,20,20,0.0,0,0.0,76.0,76,76,0.0,76.0,76,76,0.0,64.0,64,64,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632479388,2.446989564,0.0,1.2098608386813816,3,3,3,0,0,0,3,3,3,1,1,1,4,2,2,1.581079238313551,4,0.0,0.0,0.0,0.0,0.0,10.0,benign
64.0,64.0,64.0,0.0,20.0,20.0,20.0,0.0,0,0.0,50.0,60.0,40.0,10.25978352085154,50.0,60.0,40.0,10.25978352085154,58.18181818181818,64.0,0.0,18.83167636276799,10.0,20.0,0.0,9.360504666899516,10,0,0,10,10,0,29770.454545454544,65495.0,0.0,33379.342803207284,29770.454545454544,65495.0,0.0,33379.342803207284,0.0,0.0,0.0,0.0,0.12822579386363636,1.744445347,0.0,0.4262356072839163,1,1,1,0,0,0,11,11,11,2,2,2,22,20,20,7.798742984593892,22,0.0,0.0,0.0,0.0,0.0,10.0,benign
63.86363636363637,64.0,61.0,0.6396021490668313,20.0,20.0,20.0,0.0,0,0.0,50.0,60.0,40.0,10.23532631438318,50.0,60.0,40.0,10.23532631438318,58.666666666666664,64.0,0.0,18.069110482344957,10.083333333333334,20.0,0.0,9.333980308839156,11,0,0,11,11,0,29966.25,65495.0,0.0,33278.33902660356,27350.416666666668,65495.0,0.0,32932.73437322053,0.0,0.0,0.0,0.0,0.16488873495833334,2.582733869,-8.7e-08,0.5852882299500172,3,3,3,0,0,0,13,13,13,2,2,2,24,20,20,6.064695883775168,24,0.0,0.0,0.0,0.0,0.0,10.0,benign
63.57446808510638,64.0,62.0,0.8273761788634003,20.0,20.0,20.0,0.0,0,0.0,154.08510638297872,2041.0,40.0,363.3158782410337,154.08510638297872,2041.0,40.0,363.3158782410337,61.38775510204081,64.0,0.0,12.794556665711747,15.83673469387755,24.0,0.0,9.035455482836099,36,0,17,10,12,0,49895.795918367345,71680.0,0.0,28812.81259264964,13425.918367346938,65495.0,0.0,26641.018082114104,98.40816326530613,1989.0,0.0,356.04891508326887,0.18888270910204077,7.152796276,0.0,1.0529832927076972,3,3,3,0,0,0,13,13,13,3,3,3,49,20,20,5.2942908051202515,49,0.0,0.0,0.0,0.0,0.0,10.0,benign
64.0,64.0,64.0,0.0,20.0,20.0,20.0,0.0,0,0.0,50.0,60.0,40.0,10.377490433255417,50.0,60.0,40.0,10.377490433255417,56.0,64.0,0.0,21.86016163404714,9.625,20.0,0.0,9.471888231322552,7,0,0,7,7,0,28654.0625,65495.0,0.0,33556.2020208262,28654.0625,65495.0,0.0,33556.2020208262,0.0,0.0,0.0,0.0,0.431567987125,5.331316546,0.0,1.363776239355115,1,1,1,0,0,0,8,8,8,2,2,2,16,14,14,2.317131964263012,16,0.0,0.0,0.0,0.0,0.0,10.0,benign
,,,,,,,,0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,10.0,benign
1.0,1,1,,24.0,24,24,,0,0.0,36.0,36,36,,36.0,36,36,,0.0,0,0,,0.0,0.0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1,1,2,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,10.0,benign
64.0,64,64,0.0,20.0,20,20,0.0,0,0.0,50.0,60,40,10.25978352085154,50.0,60,40,10.25978352085154,64.0,64,64,0.0,11.0,20,2,9.233805168766386,10,0,0,10,10,0,32747.5,65495,0,33598.22608490859,32747.5,65495.0,0.0,33598.22608490859,0.0,0,0,0.0,0.0005251564000000001,0.001183369,0.0,0.0005787469935694017,1,1,1,0,0,0,11,11,11,1,1,1,20,20,20,1904.2081129548499,20,0.0,0.0,0.0,0.0,0.0,10.0,benign
63.12820512820513,64.0,62.0,1.0047122442058822,20.0,20.0,20.0,0.0,0,0.0,177.56410256410257,1535.0,40.0,338.1310704190404,177.56410256410257,1535.0,40.0,338.1310704190404,60.8780487804878,64.0,0.0,13.957426557125817,18.48780487804878,24.0,0.0,7.232295455868462,36,2,21,2,2,0,60540.68292682927,71680.0,0.0,20425.489877159645,71.21951219512195,1460.0,0.0,318.40379333443263,119.63414634146342,1483.0,0.0,330.61705613122564,0.17306003021951216,4.664248441,0.0,0.7649405366651718,2,2,2,0,0,0,2,2,2,4,4,4,41,22,22,5.7783418509373545,41,0.0,0.0,0.0,0.0,0.0,10.0,benign
64.0,64,64,0.0,20.0,20,20,0.0,0,0.0,50.0,60,40,10.25978352085154,50.0,60,40,10.25978352085154,64.0,64,64,0.0,11.0,20,2,9.233805168766386,10,0,0,10,10,0,32747.5,65495,0,33598.22608490859,32747.5,65495.0,0.0,33598.22608490859,0.0,0,0,0.0,0.0007201929999999998,0.003621965,0.0,0.000987937933917756,1,1,1,0,0,0,11,11,11,1,1,1,20,20,20,1388.4975585533393,20,0.0,0.0,0.0,0.0,0.0,10.0,benign
62.5,64.0,61.0,2.1213203435596424,20.0,20.0,20.0,0.0,0,0.0,50.0,60.0,40.0,14.142135623730951,50.0,60.0,40.0,14.142135623730951,32.0,64.0,0.0,36.95041722813605,5.5,20.0,0.0,9.71253485622231,1,0,0,1,1,0,16060.0,64240.0,0.0,32120.0,365.0,1460.0,0.0,730.0,0.0,0.0,0.0,0.0,0.49281908625,1.971156655,0.0,0.98555837973846,2,2,2,0,0,0,2,2,2,2,2,2,4,1,1,2.0291420082381353,4,0.0,0.0,0.0,0.0,0.0,10.0,benign
64.0,64.0,64.0,0.0,20.0,20.0,20.0,0.0,0,0.0,50.0,60.0,40.0,10.25978352085154,50.0,60.0,40.0,10.25978352085154,60.95238095238095,64.0,0.0,13.965944975103513,10.476190476190476,20.0,0.0,9.314607064278384,10,0,0,10,10,0,31188.095238095237,65495.0,0.0,33518.13484802631,31188.095238095237,65495.0,0.0,33518.13484802631,0.0,0.0,0.0,0.0,0.06867885304761905,1.430676456,0.0,0.3120735497713204,1,1,1,0,0,0,11,11,11,2,2,2,21,20,20,14.560522113448586,21,0.0,0.0,0.0,0.0,0.0,10.0,benign
,,,,,,,,0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85875e-05,5.7175e-05,0.0,4.042883021434086e-05,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,34952.53333333333,2,0.0,0.0,0.0,0.0,0.0,10.0,benign
,,,,,,,,0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8691e-05,5.7382e-05,0.0,4.057520131804647e-05,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,34807.5020746888,2,0.0,0.0,0.0,0.0,0.0,10.0,benign
63.172413793103445,64,62,1.0024600283175304,20.0,20,20,0.0,0,0.0,219.9655172413793,2041,52,451.34208460977965,219.9655172413793,2041,52,451.34208460977965,64.0,64,64,0.0,20.551724137931036,24,2,5.179535327314271,28,0,18,0,2,0,66661.24137931035,71680,62336,3457.354414403884,100.6896551724138,1460.0,0.0,376.50584357524315,167.41379310344828,1989,0,451.5492788517406,0.0008774735172413792,0.010427476,0.0,0.002038541669100428,2,2,2,0,0,0,2,2,2,2,2,2,29,17,17,1139.6390551948357,29,0.0,0.0,0.0,0.0,0.0,10.0,benign
,,,,,,,,0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,10.0,benign
64.0,64.0,64.0,0.0,20.0,20.0,20.0,0.0,0,0.0,50.0,60.0,40.0,10.25978352085154,50.0,60.0,40.0,10.25978352085154,60.95238095238095,64.0,0.0,13.965944975103513,10.476190476190476,20.0,0.0,9.314607064278384,10,0,0,10,10,0,31188.095238095237,65495.0,0.0,33518.13484802631,31188.095238095237,65495.0,0.0,33518.13484802631,0.0,0.0,0.0,0.0,0.4018329028571429,8.425205111,0.0,1.8383857660131446,1,1,1,0,0,0,11,11,11,2,2,2,21,20,20,2.488596567339567,21,0.0,0.0,0.0,0.0,0.0,10.0,benign
62.5,64.0,61.0,2.1213203435596424,20.0,20.0,20.0,0.0,0,0.0,50.0,60.0,40.0,14.142135623730951,50.0,60.0,40.0,14.142135623730951,42.666666666666664,64.0,0.0,36.950417228136054,7.333333333333333,20.0,0.0,11.015141094572204,1,0,0,1,1,0,21413.333333333332,64240.0,0.0,37088.98129274156,486.6666666666667,1460.0,0.0,842.9313930168536,0.0,0.0,0.0,0.0,0.0001464926666666667,0.000393448,0.0,0.00021510437634165733,2,2,2,0,0,0,2,2,2,2,2,2,3,1,1,6827.407487791644,3,0.0,0.0,0.0,0.0,0.0,10.0,benign
62.38461538461539,64,45,3.8771624500358,20.0,20,20,0.0,0,0.0,179.17948717948718,2042,40,394.05195167741874,179.17948717948718,2042,40,394.05195167741874,64.0,64,64,0.0,17.58974358974359,24.0,0.0,8.422144834704168,32,2,20,2,2,0,56533.1282051282,71680.0,0.0,24633.984398087865,74.87179487179488,1460.0,0.0,326.24556294520005,124.92307692307692,1990.0,0.0,394.7013784339393,0.13586639912820514,4.243590162,0.0,0.6852994436039539,4,4,4,0,0,0,5,5,5,3,3,3,39,23,21,7.360171599804074,39,0.0,0.0,0.0,0.0,0.0,10.0,benign
