network_ttl_avg,network_ttl_max,network_ttl_min,network_ttl_std_deviation,network_header-length_avg,network_header-length_max,network_header-length_min,network_header-length_std_deviation,network_fragmented-packets,network_fragmentation-score,network_ip-length_avg,network_ip-length_max,network_ip-length_min,network_ip-length_std_deviation,network_packet-size_avg,network_packet-size_max,network_packet-size_min,network_packet-size_std_deviation,network_ip-flags_avg,network_ip-flags_max,network_ip-flags_min,network_ip-flags_std_deviation,network_tcp-flags_avg,network_tcp-flags_max,network_tcp-flags_min,network_tcp-flags_std_deviation,network_tcp-flags-ack_count,network_tcp-flags-fin_count,network_tcp-flags-psh_count,network_tcp-flags-rst_count,network_tcp-flags-syn_count,network_tcp-flags-urg_count,network_window-size_avg,network_window-size_max,network_window-size_min,network_window-size_std_deviation,network_mss_avg,network_mss_max,network_mss_min,network_mss_std_deviation,network_payload-length_avg,network_payload-length_max,network_payload-length_min,network_payload-length_std_deviation,network_time-delta_avg,network_time-delta_max,network_time-delta_min,network_time-delta_std_deviation,network_ips_src_count,network_ips_dst_count,network_ips_all_count,network_macs_src_count,network_macs_dst_count,network_macs_all_count,network_ports_src_count,network_ports_dst_count,network_ports_all_count,network_protocols_src_count,network_protocols_dst_count,network_protocols_all_count,network_packets_all_count,network_packets_src_count,network_packets_dst_count,network_interval-packets,log_messages_count,log_data-ranges_avg,log_data-ranges_max,log_data-ranges_min,log_data-ranges_std_deviation,log_data-types_count,timeDurationInSeconds,label,label2
63.19230769,64,61,1.05902713,20,20,20,0,0,0,70.76923077,148,40,23.15220541,70.76923077,148,40,23.15220541,59.42857143,64,0,16.78497691,18.21428571,24,0,7.248791178,25,0,13,1,1,0,4554.392857,64240,0,11922.04385,52.14285714,1460,0,275.9140653,17.57142857,96,0,22.53134207,0.198634141,3.048283697,0,0.629977851,3,3,3,0,0,0,5,5,5,3,3,3,28,16,15,5.034381538,28,0,0,0,0,0,10,attack_c2,attack
63,64,62,1.069044968,20,20,20,0,0,0,52,52,52,0,52,52,52,0,56.88888889,64,0,21.33333333,14.22222222,16,0,5.333333333,8,0,0,0,0,0,1200.666667,4732,0,2010.601465,0,0,0,0,0,0,0,0,0.911597212,4.699179803,0,1.707640749,2,2,2,0,0,0,3,3,3,2,2,2,9,4,4,1.096975727,9,0,0,0,0,0,10,attack_c2,attack
63.1875,64,62,0.997981834,20,20,20,0,0,0,75.875,148,52,22.48404452,75.875,148,52,22.48404452,64,64,64,0,21,24,16,3.934955015,32,0,20,0,0,0,331.84375,501,84,207.77238,0,0,0,0,23.875,96,0,22.48404452,0.233834706,4.585412274,0,0.883143049,2,2,2,0,0,0,4,4,4,2,2,2,32,19,19,4.276525277,32,0,0,0,0,0,10,attack_c2,attack
62.93333333,64,62,1.032795559,20,20,20,0,0,0,61.06666667,86,52,15.56308208,61.06666667,86,52,15.56308208,64,64,64,0,18.13333333,24,16,3.661901666,15,0,4,0,0,0,1125.2,4732,84,1875.515403,0,0,0,0,9.066666667,34,0,15.56308208,0.401667441,2.906893039,0,0.999775076,2,2,2,0,0,0,4,4,4,2,2,2,15,8,8,2.489621788,15,0,0,0,0,0,10,attack_c2,attack
62.92307692,64,62,1.037749043,20,20,20,0,0,0,62.46153846,120,52,21.43445585,62.46153846,120,52,21.43445585,48.94117647,64,0,27.98318823,13.64705882,24,0,8.37362807,13,0,3,0,0,0,709.5882353,4732,0,1526.402308,0,0,0,0,8,68,0,19.11805429,0.479612704,3.730326378,0,1.053375341,2,2,2,0,0,0,4,4,4,3,3,3,17,7,7,2.085015615,17,0,0,0,0,0,10,attack_c2,attack
62.82352941,64,62,1.014599312,20,20,20,0,0,0,76,120,52,23.32380758,76,120,52,23.32380758,64,64,64,0,20.70588235,24,16,4.05839725,17,0,10,0,0,0,753.8235294,4732,84,1509.345439,0,0,0,0,24,68,0,23.32380758,0.554965917,4.709883114,0,1.540751662,2,2,2,0,0,0,4,4,4,2,2,2,17,10,10,1.801912459,17,0,0,0,0,0,10,attack_c2,attack
58.23076923,64,1,17.22475857,20.30769231,24,20,1.109400392,0,0,50.76923077,52,36,4.43760157,50.76923077,52,36,4.43760157,59.07692308,64,0,17.75040628,14.76923077,16,0,4.43760157,12,0,0,0,0,0,270.3076923,501,0,223.4496157,0,0,0,0,0,0,0,0,0.571073552,4.514442495,0,1.375918322,3,3,4,0,0,0,4,4,4,2,2,2,13,6,6,1.751087928,13,0,0,0,0,0,10,attack_c2,attack
62.85714286,64,62,1.027105182,20,20,20,0,0,0,71.42857143,120,52,25.70158416,71.42857143,120,52,25.70158416,59.73333333,64,0,16.52472894,18.13333333,24,0,6.390469094,14,0,6,0,0,0,809.6666667,4732,0,1603.824521,0,0,0,0,18.13333333,68,0,25.269594,0.487549065,2.756052703,0,0.949390617,2,2,2,0,0,0,4,4,4,3,3,3,15,8,8,2.051075612,15,0,0,0,0,0,10,attack_c2,attack
63,64,62,1.154700538,20,20,20,0,0,0,52,52,52,0,52,52,52,0,64,64,64,0,16,16,16,0,4,0,0,0,0,0,293,501,85,240.177712,0,0,0,0,0,0,0,0,0.023351168,0.091188134,0,0.045236206,2,2,2,0,0,0,2,2,2,1,1,1,4,2,2,42.82447475,4,0,0,0,0,0,10,attack_dos,attack
63.08695652,64,61,1.083472678,20,20,20,0,0,0,69.56521739,86,40,17.81681047,69.56521739,86,40,17.81681047,54.51851852,64,0,23.16889555,16.81481481,24,0,8.739992242,22,0,12,1,1,0,2630.148148,64240,0,12314.90153,54.07407407,1460,0,280.977131,15.11111111,34,0,17.21656924,0.353252711,3.899496953,0,0.920955328,3,3,3,0,0,0,6,6,6,3,3,3,27,13,12,2.830834608,27,0,0,0,0,0,10,attack_dos,attack
63,64,62,1.069044968,20,20,20,0,0,0,52,52,52,0,52,52,52,0,64,64,64,0,16,16,16,0,8,0,0,0,0,0,292.75,501,84,222.6289354,0,0,0,0,0,0,0,0,0.372593759,2.395000241,0,0.830426245,2,2,2,0,0,0,3,3,3,1,1,1,8,4,4,2.683888422,8,0,0,0,0,0,10,attack_dos,attack
61.78571429,64,45,4.933068501,20,20,20,0,0,0,65.14285714,86,52,16.07126984,65.14285714,86,52,16.07126984,64,64,64,0,16,24,0,7.686151383,12,0,4,0,0,0,251.1428571,501,0,226.3995302,0,0,0,0,9.714285714,34,0,15.93944585,0.535165507,6.06250795,0,1.620431157,3,3,3,0,0,0,5,5,5,3,3,3,14,7,7,1.868580791,14,0,0,0,0,0,10,attack_dos,attack
63.14285714,64,62,1.027105182,20,20,20,0,0,0,71.42857143,86,52,17.46078809,71.42857143,86,52,17.46078809,56,64,0,21.86016163,18,24,0,8,14,0,8,0,0,0,282.1875,501,0,227.5630956,0,0,0,0,17,34,0,17.5575245,0.420971299,4.586570451,0,1.17059528,2,2,2,0,0,0,3,3,3,3,3,3,16,8,8,2.375458826,16,0,0,0,0,0,10,attack_dos,attack
63.08148148,64,62,1.000386879,20,20,20,0,0,0,161.2740741,1020,52,251.756914,161.2740741,1020,52,251.756914,62.15827338,64,0,10.73816099,19.66906475,24,0,6.144855854,130,2,79,0,10,0,49717.17266,65160,0,27119.36469,105.0359712,1460,0,378.6175733,105.5539568,968,0,248.9952323,0.058235732,2.092174576,0,0.291111983,2,2,2,0,0,0,10,10,10,4,4,4,139,73,73,17.17158783,139,0,0,0,0,0,10,attack_bruteforce,attack
63.02439024,64,62,1.012121655,20,20,20,0,0,0,57.17073171,136,40,23.954021,57.17073171,136,40,23.954021,64,64,64,0,14.07317073,24,2,7.477935022,30,5,4,11,8,0,12709.63415,64240,0,25687.84462,284.8780488,1460,0,585.7777819,6.829268293,84,0,22.38292032,0.168664694,2.252880708,-8.94E-07,0.492713855,2,2,2,0,0,0,17,17,17,2,2,2,41,21,21,5.928923308,41,0,0,0,0,0,10,attack_bruteforce,attack
62.96,64,62,1.019803903,20,20,20,0,0,0,56.16,120,40,18.44740271,56.16,120,40,18.44740271,64,64,64,0,13.76,24,2,8.569714114,17,0,3,8,8,0,20653.96,64240,0,30516.80503,467.2,1460,0,695.0990337,5.44,68,0,16.06777313,0.299821894,3.001860999,0,0.816886138,2,2,2,0,0,0,12,12,12,2,2,2,25,13,13,3.335313489,25,0,0,0,0,0,10,attack_bruteforce,attack
63.06040268,64,62,1.001540624,20,20,20,0,0,0,152.8322148,1020,40,241.6323263,152.8322148,1020,40,241.6323263,63.15231788,64,0,7.340979357,18.90728477,24,0,6.49240684,137,7,75,7,14,0,58492.82781,65160,0,18724.2954,135.3642384,1460,0,424.8572699,99.31125828,968,0,240.34534,0.046546088,2.257437134,-9.71E-07,0.235635052,2,2,2,0,0,0,13,13,13,4,4,4,151,79,79,21.48408327,151,0,0,0,0,0,10,attack_bruteforce,attack
62.95145631,64,62,1.0037053,20,20,20,0,0,0,155.3398058,1020,40,279.0657577,155.3398058,1020,40,279.0657577,64,64,64,0,16.75728155,24,2,7.36641294,86,2,32,12,22,0,49523.12621,65160,0,27350.15919,311.8446602,1460,0,601.2955744,103.0291262,968,0,279.1266652,0.088915876,2.404938381,-1.34E-06,0.385697695,2,2,2,0,0,0,23,23,23,2,2,2,103,54,54,11.24658521,103,0,0,0,0,0,10,attack_bruteforce,attack
62.01694915,64,1,8.142039746,20.06779661,24,20,0.520755644,0,0,71.3220339,136,36,34.81103703,71.3220339,136,36,34.81103703,62.91525424,64,0,8.332090303,16.42372881,24,0,7.872263377,47,5,19,11,8,0,8925.728814,64240,0,22096.8273,197.9661017,1460,0,504.1304554,20.74576271,84,0,33.36506185,0.131746994,2.260183706,0,0.454423237,3,3,4,0,0,0,17,17,17,4,4,4,59,31,31,7.590306168,59,0,0,0,0,0,10,attack_bruteforce,attack
63.18181818,64,62,0.994700546,20,20,20,0,0,0,62.09090909,148,40,22.96591831,62.09090909,148,40,22.96591831,61.2173913,64,0,13.19581254,14.7826087,24,0,9.135797827,32,0,12,12,12,0,16921.82609,64240,0,28422.55421,380.8695652,1460,0,648.1831911,10.69565217,96,0,20.76414598,0.195728735,4.14327522,-4.48E-07,0.67241681,2,2,2,0,0,0,16,16,16,3,3,3,46,26,26,5.109111791,46,0,0,0,0,0,10,attack_bruteforce,attack
62.96153846,64,61,1.076318512,20,20,20,0,0,0,50.61538462,60,40,8.537338804,50.61538462,60,40,8.537338804,59.42857143,64,0,16.78497691,11.64285714,20,0,8.363121364,17,0,0,9,9,0,20732.21429,64240,0,30494.04259,469.2857143,1460,0,694.3685038,0,0,0,0,0.280593033,4.443597837,-1.00E-07,0.879966178,3,3,3,0,0,0,14,14,14,2,2,2,28,13,13,3.563880412,28,0,0,0,0,0,10,attack_bruteforce,attack
63.08,64,62,1.006914868,20,20,20,0,0,0,66.64,148,40,21.45118806,66.64,148,40,21.45118806,64,64,64,0,17.76,24,2,7.673330437,42,0,21,8,8,0,10494.2,64240,0,23695.64062,233.6,1460,0,540.6789383,15.28,96,0,20.16568109,0.16313843,3.002072981,-2.26E-07,0.588618454,2,2,2,0,0,0,13,13,13,2,2,2,50,27,27,6.129763624,50,0,0,0,0,0,10,attack_bruteforce,attack
63.05555556,64,62,1.001940619,20,20,20,0,0,0,155.5,1020,40,245.315923,155.5,1020,40,245.315923,63.12328767,64,0,7.464758962,19.11643836,24,0,5.954436508,136,7,72,3,10,0,58740.58904,65160,0,18373.4055,100,1460,0,370.0512546,101.7808219,968,0,244.0287573,0.044632405,2.251741583,0,0.234749013,2,2,2,0,0,0,9,9,9,3,3,3,146,76,76,22.40524547,146,0,0,0,0,0,10,attack_bruteforce,attack
63,64,62,1.019803903,20,20,20,0,0,0,56,120,40,18.0930926,56,120,40,18.0930926,61.62962963,64,0,12.31680574,13.33333333,24,0,8.664694056,18,0,3,8,8,0,19142.59259,64240,0,29821.04507,432.5925926,1460,0,679.3695754,5.037037037,68,0,15.50553619,0.273902662,3.002071223,-3.30E-08,0.791726485,2,2,2,0,0,0,12,12,12,3,3,3,27,13,13,3.650931886,27,0,0,0,0,0,10,attack_bruteforce,attack
63.15,64,62,1.001281231,20,20,20,0,0,0,66.9,148,40,23.64242167,66.9,148,40,23.64242167,62.43902439,64,0,9.995120761,16.7804878,24,0,8.589272947,32,0,16,8,8,0,12736.46341,64240,0,25674.4681,284.8780488,1460,0,585.7777819,15.31707317,96,0,22.02094347,0.233789156,4.589405654,-1.00E-06,0.852086249,2,2,2,0,0,0,12,12,12,3,3,3,41,23,23,4.277358301,41,0,0,0,0,0,10,attack_bruteforce,attack
63.05479452,64,62,1.001934831,20,20,20,0,0,0,154.0821918,1020,40,243.9171286,154.0821918,1020,40,243.9171286,63.13513514,64,0,7.414500087,19.07432432,24,0,5.924802263,138,7,72,3,10,0,57950.75676,65160,0,19463.79765,98.64864865,1460,0,367.7078267,100.4054054,968,0,242.6496828,0.055369174,2.249353173,-2.60E-08,0.286248865,2,2,2,0,0,0,10,10,10,3,3,3,148,77,77,18.06059137,148,0,0,0,0,0,10,attack_bruteforce,attack
62.96774194,64,62,1.016001016,20,20,20,0,0,0,59.74193548,86,40,17.37233,59.74193548,86,40,17.37233,64,64,64,0,15.48387097,24,2,8.562986114,23,0,8,8,8,0,16713,64240,0,28493.84699,376.7741935,1460,0,649.4119755,8.774193548,34,0,15.12329258,0.274427423,3.002182998,-2.70E-08,0.843306782,2,2,2,0,0,0,12,12,12,2,2,2,31,16,16,3.643950718,31,0,0,0,0,0,10,attack_bruteforce,attack
63.04417671,64,62,1.001035867,20,20,20,0,0,0,168.5783133,1020,40,260.5874932,168.5783133,1020,40,260.5874932,64,64,64,0,19.74698795,24,2,5.53036349,236,9,135,3,20,0,62154.08032,65160,0,12025.71759,117.2690763,1460,0,397.6125473,116.0803213,968,0,260.7973691,0.029294271,2.292807388,0,0.21175103,2,2,2,0,0,0,13,13,13,3,3,3,249,130,130,34.13636908,249,0,0,0,0,0,10,attack_bruteforce,attack
63.07692308,64,62,1,20,20,20,0,0,0,144.3313609,1020,40,228.410442,144.3313609,1020,40,228.410442,63.25146199,64,0,6.901060078,19.11111111,24,0,5.680145446,161,12,81,3,10,0,49082.1345,65160,0,27481.07381,85.38011696,1460,0,343.5921855,90.99415205,968,0,227.37092,0.054556077,1.625160522,0,0.226584224,2,2,2,0,0,0,14,14,14,3,3,3,171,91,91,18.32976371,171,0,0,0,0,0,10,attack_bruteforce,attack
61.58536585,64,1,9.74929641,20.09756098,24,20,0.624695048,0,0,71.80487805,148,36,30.79547005,71.80487805,148,36,30.79547005,62.43902439,64,0,9.995120761,17.26829268,24,0,8.096370762,33,0,18,7,4,0,6510.04878,64240,0,19218.54579,142.4390244,1460,0,438.5930944,21.46341463,96,0,28.98628776,0.228001565,2.868404255,0,0.715143027,3,3,4,0,0,0,13,13,13,4,4,4,41,22,22,4.385934798,41,0,0,0,0,0,10,attack_bruteforce,attack
62.95454545,64,61,1.0900971,20,20,20,0,0,0,50.36363636,60,40,9.291806194,50.36363636,60,40,9.291806194,58.66666667,64,0,18.06911048,10.91666667,20,0,8.846107799,13,0,0,9,9,0,24138.83333,64240,0,31730.60261,547.5,1460,0,722.0216184,0,0,0,0,0.35085992,6.779633103,-3.30E-08,1.385710792,3,3,3,0,0,0,13,13,13,2,2,2,24,11,11,2.850140225,24,0,0,0,0,0,10,attack_bruteforce,attack
63.05633803,64,62,1.001945964,20,20,20,0,0,0,155.3239437,1020,40,247.1332529,155.3239437,1020,40,247.1332529,63.11111111,64,0,7.516053784,18.96527778,24,0,6.211216106,133,7,69,4,14,0,59994.08333,65160,0,16416.43724,141.9444444,1460,0,434.0495247,101.4444444,968,0,245.8629665,0.062083632,3.513552586,-3.40E-07,0.376625101,2,2,2,0,0,0,13,13,13,3,3,3,144,75,75,16.10730556,144,0,0,0,0,0,10,attack_bruteforce,attack
63.01369863,64,62,1.003348197,20,20,20,0,0,0,151.8630137,1020,40,244.3177024,151.8630137,1020,40,244.3177024,64,64,64,0,18.80821918,24,2,6.772474787,130,2,73,11,18,0,50828.89726,65160,0,26377.04568,180,1460,0,481.6523285,99.78082192,968,0,244.3128998,0.05937857,3.698632272,-1.69E-07,0.362064665,2,2,2,0,0,0,22,22,22,3,3,3,146,74,74,16.84109265,146,0,0,0,0,0,10,attack_bruteforce,attack
63.11111111,64,62,1.005037815,20,20,20,0,0,0,72,136,40,37.436006,72,136,40,37.436006,64,64,64,0,16.55555556,24,2,6.807601218,38,5,12,7,4,0,5964.511111,64240,0,18409.21834,129.7777778,1460,0,420.1865867,21.15555556,84,0,36.38803222,0.154240272,2.512184527,0,0.524476759,2,2,2,0,0,0,13,13,13,2,2,2,45,25,25,6.483390954,45,0,0,0,0,0,10,attack_bruteforce,attack
62.8,64,61,1.224744871,20,20,20,0,0,0,56.16,120,40,18.44740271,56.16,120,40,18.44740271,61.53846154,64,0,12.55143265,13.23076923,24,0,8.819558684,17,0,3,8,8,0,19859.57692,64240,0,30173.35795,449.2307692,1460,0,687.1909375,5.230769231,68,0,15.77924635,0.343653033,5.768628485,-4.54E-07,1.177035563,2,2,2,0,0,0,12,12,12,3,3,3,26,13,13,2.90991172,26,0,0,0,0,0,10,attack_bruteforce,attack
63.05633803,64,62,1.001945964,20,20,20,0,0,0,157.3521127,1020,52,246.4238175,157.3521127,1020,52,246.4238175,63.11111111,64,0,7.516053784,19.63194444,24,0,5.599383742,137,7,76,0,10,0,58225.89583,65160,0,19093.6944,101.3888889,1460,0,372.4397189,103.3333333,968,0,245.234439,0.066249829,2.737785889,0,0.334084771,2,2,2,0,0,0,9,9,9,4,4,4,144,75,75,15.09437854,144,0,0,0,0,0,10,attack_bruteforce,attack
63.024,64,62,1.003734961,20,20,20,0,0,0,165.632,1020,40,261.4634538,165.632,1020,40,261.4634538,64,64,64,0,19.28,24,2,5.765022452,117,2,63,3,10,0,55246.752,65160,0,22637.67119,116.8,1460,0,397.6819932,113.28,968,0,261.6008595,0.065702348,2.815757644,-2.65E-07,0.355011617,2,2,2,0,0,0,13,13,13,2,2,2,125,64,64,15.22015649,125,0,0,0,0,0,10,attack_bruteforce,attack
63.04458599,64,62,1.002202376,20,20,20,0,0,0,150.0382166,1020,40,235.7494021,150.0382166,1020,40,235.7494021,64,64,64,0,19.43312102,24,2,5.846622831,146,7,83,6,10,0,54646.32484,65160,0,23188.32546,92.99363057,1460,0,357.6839046,97.98726115,968,0,235.750275,0.049766026,1.758626678,0,0.241315866,2,2,2,0,0,0,12,12,12,3,3,3,157,82,82,20.09403033,157,0,0,0,0,0,10,attack_bruteforce,attack
62.93333333,64,62,1.032795559,20,20,20,0,0,0,60,120,40,22.05188686,60,120,40,22.05188686,56.47058824,64,0,21.25475725,13.17647059,24,0,9.409006949,11,0,3,4,4,0,15223.70588,64240,0,28026.71889,343.5294118,1460,0,638.3664815,8,68,0,19.11805429,0.455378435,2.635500504,0,0.926036668,2,2,2,0,0,0,8,8,8,3,3,3,17,8,8,2.195975685,17,0,0,0,0,0,10,attack_bruteforce,attack
63.0438247,64,62,1.001035321,20,20,20,0,0,0,167.1075697,1020,40,259.9389166,167.1075697,1020,40,259.9389166,64,64,64,0,19.62151394,24,2,5.512547079,238,9,132,3,20,0,61661.15538,65160,0,13184.56214,116.3346614,1460,0,396.1566755,114.6135458,968,0,260.1448328,0.033051239,2.261821182,-1.87E-07,0.213070109,2,2,2,0,0,0,14,14,14,2,2,2,251,131,131,30.25605176,251,0,0,0,0,0,10,attack_bruteforce,attack
63.0964467,64,62,0.997874048,20,20,20,0,0,0,136.1827411,1020,40,212.6718683,136.1827411,1020,40,212.6718683,64,64,64,0,19.6142132,24,2,5.513749143,186,12,104,6,10,0,43621.85787,65160,0,30123.85484,74.11167513,1460,0,321.3013204,84.14213198,968,0,212.6699803,0.051013158,2.317814652,0,0.282030467,2,2,2,0,0,0,14,14,14,3,3,3,197,108,108,19.60278583,197,0,0,0,0,0,10,attack_bruteforce,attack
62.5033557,64,1,5.425943885,20.02684564,24,20,0.327692768,0,0,152.2147651,1020,36,241.8048566,152.2147651,1020,36,241.8048566,61.90849673,64,0,11.41637759,18.38562092,24,0,6.87302525,137,7,72,4,11,0,56472.98039,65160,0,21289.92304,104.9673203,1460,0,378.3779859,97.12418301,968,0,239.2965656,0.061024648,2.39589886,-1.20E-06,0.262954457,5,5,6,0,0,0,13,13,13,5,5,5,153,78,76,16.38682109,153,0,0,0,0,0,10,attack_bruteforce,attack
63.08496732,64,62,0.999655944,20,20,20,0,0,0,151.7385621,1020,40,238.4711108,151.7385621,1020,40,238.4711108,64,64,64,0,19.65359477,24,2,5.489607719,145,7,81,3,10,0,56077.15686,65160,0,21701.74444,95.4248366,1460,0,362.0373398,99.45098039,968,0,238.5771954,0.050806512,2.271249291,0,0.286461322,2,2,2,0,0,0,9,9,9,3,3,3,153,83,83,19.68251589,153,0,0,0,0,0,10,attack_bruteforce,attack
62.92857143,64,62,1.015749,20,20,20,0,0,0,60.57142857,120,40,20.33684591,60.57142857,120,40,20.33684591,64,64,64,0,15.14285714,24,2,8.868229961,20,0,7,8,8,0,18464.85714,64240,0,29482.51153,417.1428571,1460,0,671.6638111,9.714285714,68,0,18.17376445,0.185437698,3.849905262,0,0.737208714,2,2,2,0,0,0,12,12,12,2,2,2,28,15,15,5.392646554,28,0,0,0,0,0,10,attack_bruteforce,attack
63.05511811,64,62,1.002434233,20,20,20,0,0,0,167.4330709,1020,52,258.7156492,167.4330709,1020,52,258.7156492,62.04580153,64,0,11.05361938,19.22137405,24,0,6.213248966,122,2,68,0,10,0,58589.78626,65160,0,18616.70768,111.4503817,1460,0,389.1689808,111.2977099,968,0,255.7424394,0.048631848,2.735347453,0,0.291472652,2,2,2,0,0,0,9,9,9,3,3,3,131,67,67,20.56265592,131,0,0,0,0,0,10,attack_bruteforce,attack
62.97297297,64,62,1.013423419,20,20,20,0,0,0,70.7027027,176,40,34.6929907,70.7027027,176,40,34.6929907,64,64,64,0,16.75675676,24,2,7.620897459,30,0,13,7,4,0,7161.918919,64240,0,20147.28342,157.8378378,1460,0,459.608137,20.10810811,124,0,33.35314726,0.262932668,5.778432871,0,1.012303477,2,2,2,0,0,0,13,13,13,3,3,3,37,19,19,3.803255062,37,0,0,0,0,0,10,attack_bruteforce,attack
62.96774194,64,62,1.016001016,20,20,20,0,0,0,54.83870968,86,40,15.13295912,54.83870968,86,40,15.13295912,64,64,64,0,13.16129032,24,2,9.219894338,19,0,4,12,12,0,24926.54839,64240,0,31759.93065,565.1612903,1460,0,722.9009659,4.387096774,34,0,11.58642142,0.271139727,3.14605883,-2.07E-07,0.847041084,2,2,2,0,0,0,15,15,15,2,2,2,31,16,16,3.688135273,31,0,0,0,0,0,10,attack_bruteforce,attack
63,64,62,1.018350154,20,20,20,0,0,0,50.85714286,60,40,7.763706091,50.85714286,60,40,7.763706091,59.73333333,64,0,16.23732043,12.26666667,20,0,7.856178475,20,0,0,8,8,0,17247.8,64240,0,28822.38813,389.3333333,1460,0,656.6736099,0,0,0,0,0.301177584,2.557874981,0,0.634704302,2,2,2,0,0,0,13,13,13,2,2,2,30,14,14,3.320300169,30,0,0,0,0,0,10,attack_bruteforce,attack
63.04635762,64,62,1.002249126,20,20,20,0,0,0,152.5033113,1020,40,239.8930282,152.5033113,1020,40,239.8930282,64,64,64,0,19.64900662,24,2,5.506600495,143,7,80,3,10,0,56807.72848,65160,0,20884.1325,96.68874172,1460,0,364.2741126,100.2119205,968,0,240.0008225,0.043766188,2.738909883,0,0.290120714,2,2,2,0,0,0,9,9,9,3,3,3,151,79,79,22.84868801,151,0,0,0,0,0,10,attack_bruteforce,attack
63.05405405,64,62,1.001928642,20,20,20,0,0,0,153.6216216,1020,40,242.2193981,153.6216216,1020,40,242.2193981,64,64,64,0,19.50675676,24,2,5.522368394,140,7,76,3,10,0,57954.72973,65160,0,19451.92936,98.64864865,1460,0,367.7078267,101.3243243,968,0,242.3297134,0.058398684,2.740957204,-7.00E-09,0.331908333,2,2,2,0,0,0,9,9,9,3,3,3,148,78,78,17.12367374,148,0,0,0,0,0,10,attack_bruteforce,attack
63.05555556,64,62,1.001940619,20,20,20,0,0,0,155.5,1020,40,245.315923,155.5,1020,40,245.315923,63.12328767,64,0,7.464758962,19.11643836,24,0,5.954436508,136,7,72,3,10,0,58740.58904,65160,0,18373.4055,100,1460,0,370.0512546,101.7808219,968,0,244.0287573,0.05361791,2.264293961,-2.38E-07,0.268452537,2,2,2,0,0,0,9,9,9,3,3,3,146,76,76,18.65048502,146,0,0,0,0,0,10,attack_bruteforce,attack
63.05017921,64,61,1.005913256,20,20,20,0,0,0,158.2795699,1020,40,248.0338382,158.2795699,1020,40,248.0338382,63.54448399,64,0,5.389703792,19.62633452,24,0,5.711443752,265,9,151,4,21,0,55336.79359,65160,0,22476.03856,109.1103203,1460,0,384.6068381,105.0960854,968,0,247.4770004,0.028229609,2.642089134,-4.00E-08,0.212513604,3,3,3,0,0,0,17,17,17,4,4,4,281,147,146,35.42379908,281,0,0,0,0,0,10,attack_bruteforce,attack
61.76086957,64,1,9.211550196,20.08695652,24,20,0.589767825,0,0,71.2173913,136,36,37.39632367,71.2173913,136,36,37.39632367,62.60869565,64,0,9.436285194,16.19565217,24,0,7.160445564,38,5,12,7,4,0,5834.847826,64240,0,18224.75246,126.9565217,1460,0,415.93199,20.69565217,84,0,36.11639798,0.18054167,2.643529467,-6.00E-09,0.587720608,3,3,4,0,0,0,13,13,13,3,3,3,46,25,25,5.538887479,46,0,0,0,0,0,10,attack_bruteforce,attack
63.08641975,64,62,0.999347997,20,20,20,0,0,0,145.6049383,1020,40,232.865604,145.6049383,1020,40,232.865604,63.2195122,64,0,7.045904506,19.23780488,24,0,6.014157943,153,7,82,4,14,0,52721.07317,65160,0,24892.35713,124.6341463,1460,0,409.2105076,92.07317073,968,0,231.7987429,0.060643311,3.073378571,0,0.32743732,2,2,2,0,0,0,14,14,14,4,4,4,164,88,88,16.48986482,164,0,0,0,0,0,10,attack_bruteforce,attack
63.015625,64,62,1.003806731,20,20,20,0,0,0,165.09375,1020,40,258.145428,165.09375,1020,40,258.145428,64,64,64,0,19.703125,24,2,5.766259961,120,2,71,3,10,0,53957.13281,65160,0,23878.89922,114.0625,1460,0,393.3571187,112.75,968,0,258.2805958,0.048926224,4.59103936,0,0.413633765,2,2,2,0,0,0,12,12,12,3,3,3,128,65,65,20.43893641,128,0,0,0,0,0,10,attack_bruteforce,attack
63,64,62,1.023532631,20,20,20,0,0,0,61.09090909,136,40,31.33066213,61.09090909,136,40,31.33066213,61.2173913,64,0,13.3449225,13.04347826,24,0,8.331093243,15,0,3,7,4,0,11339.47826,64240,0,24818.8641,253.9130435,1460,0,565.8279463,10.95652174,84,0,28.92541861,0.298139953,2.396000682,-9.04E-07,0.693114413,2,2,2,0,0,0,12,12,12,3,3,3,23,11,11,3.354129431,23,0,0,0,0,0,10,attack_bruteforce,attack
63.04545455,64,62,1.010515536,20,20,20,0,0,0,65.54545455,148,40,24.07300384,65.54545455,148,40,24.07300384,61.2173913,64,0,13.19581254,16.17391304,24,0,8.388628143,36,0,15,8,8,0,11359.34783,64240,0,24532.28169,253.9130435,1460,0,559.5056479,13.65217391,96,0,22.48675402,0.204400844,4.735742106,0,0.750240697,2,2,2,0,0,0,12,12,12,3,3,3,46,23,23,4.892347676,46,0,0,0,0,0,10,attack_bruteforce,attack
63.03508772,64,62,1.00379655,20,20,20,0,0,0,175.8947368,1020,52,271.4137477,175.8947368,1020,52,271.4137477,64,64,64,0,19.98245614,24,2,5.395807051,109,2,64,0,10,0,60553.35965,65160,85,15476.17619,128.0701754,1460,0,414.8373755,123.1929825,968,0,271.725391,0.044850794,4.564859522,0,0.427647102,2,2,2,0,0,0,8,8,8,3,3,3,114,59,59,22.29614887,114,0,0,0,0,0,10,attack_bruteforce,attack
